transaction_id,customer_id,product_id,store_id,transaction_date,transaction_time,quantity,unit_price,discount_pct,total_amount,payment_method,status,source_system
TXN0000212,CUST0145,PROD0017,STORE006,2023-01-14,10:38:14,4,383.47,0.08,1411.17,Credit Card,Completed,POS
TXN0000213,CUST0121,PROD0017,STORE006,2023-03-23,03:15:42,5,383.47,0.3,1342.14,Debit Card,Completed,MobileApp
TXN0000214,CUST0189,PROD0002,STORE004,2023-07-18,11:59:53,5,977.37,0.25,3665.14,Debit Card,Completed,POS
TXN0000215,CUST0152,PROD0011,STORE006,2023-12-25,11:36:36,5,421.06,0.01,2084.25,Debit Card,Pending,POS
TXN0000216,CUST0127,PROD0018,STORE005,2023-02-16,01:14:38,2,32.14,0.15,54.64,Debit Card,Completed,MobileApp
TXN0000217,CUST0123,PROD0001,STORE006,2023-03-08,10:45:11,5,975.0,0.06,4582.5,UPI,Completed,POS
TXN0000218,CUST0038,PROD0019,STORE003,2023-07-06,02:23:45,1,33.51,0.25,25.13,Wallet,Returned,MobileApp
TXN0000219,CUST0026,PROD0011,STORE005,2023-03-22,23:27:50,3,421.06,0.04,1212.65,Wallet,Returned,MobileApp
TXN0000220,CUST0082,PROD0006,STORE006,2023-03-31,12:19:46,2,885.14,0.2,1416.22,Wallet,Completed,POS
TXN0000221,CUST0046,PROD0024,STORE001,2023-10-18,01:11:38,5,1497.89,0.12,6590.72,UPI,Pending,POS
TXN0000222,CUST0164,PROD0019,STORE002,2023-02-09,07:22:20,4,33.51,0.04,128.68,Debit Card,Completed,MobileApp
TXN0000223,CUST0172,PROD0021,STORE006,2023-04-18,07:44:04,4,1169.25,0.0,4677.0,UPI,Completed,POS
TXN0000224,CUST0185,PROD0001,STORE001,2023-08-03,05:56:26,4,975.0,0.13,3393.0,Net Banking,Returned,WebApp
TXN0000225,CUST0140,PROD0013,STORE002,2023-10-23,20:48:43,4,85.36,0.24,259.49,Debit Card,Completed,WebApp
TXN0000226,CUST0019,PROD0002,STORE005,2023-02-23,02:21:10,1,977.37,0.1,879.63,Net Banking,Completed,MobileApp
TXN0000227,CUST0020,PROD0018,STORE002,2023-11-11,15:45:01,3,32.14,0.18,79.06,Net Banking,Completed,MobileApp
TXN0000228,CUST0112,PROD0006,STORE001,2023-04-08,13:44:35,1,885.14,0.1,796.63,Wallet,Pending,WebApp
TXN0000229,CUST0170,PROD0010,STORE005,2023-07-21,18:35:53,2,1353.53,0.03,2625.85,Net Banking,Completed,POS
TXN0000230,CUST0093,PROD0001,STORE007,2023-12-05,20:38:30,1,975.0,0.09,887.25,Debit Card,Completed,POS
TXN0000231,CUST0053,PROD0006,STORE005,2023-03-01,09:50:25,1,885.14,0.14,761.22,Net Banking,Returned,MobileApp
TXN0000232,CUST0068,PROD0003,STORE007,2023-07-15,11:11:28,2,463.5,0.11,825.03,Credit Card,Completed,WebApp
TXN0000233,CUST0120,PROD0009,STORE004,2023-03-19,22:42:06,3,1284.62,0.17,3198.7,Credit Card,Completed,MobileApp
TXN0000234,CUST0106,PROD0025,STORE004,2023-07-18,16:26:34,5,740.5,0.02,3628.45,Wallet,Returned,MobileApp
TXN0000235,CUST0061,PROD0016,STORE005,2023-01-18,16:36:57,1,423.14,0.12,372.36,Cash,Pending,MobileApp
TXN0000236,CUST0159,PROD0005,STORE002,2023-03-27,06:51:12,4,1009.02,0.05,3834.28,Debit Card,Completed,WebApp
TXN0000237,CUST0021,PROD0022,STORE007,2023-11-18,04:53:38,2,760.72,0.3,1065.01,UPI,Completed,MobileApp
TXN0000238,CUST0018,PROD0003,STORE007,2023-06-16,08:33:29,5,463.5,0.12,2039.4,Credit Card,Pending,MobileApp
TXN0000239,CUST0134,PROD0014,STORE002,2023-10-18,18:37:48,4,112.23,0.04,430.96,Credit Card,Completed,MobileApp
TXN0000240,CUST0200,PROD0004,STORE005,2023-07-30,08:24:41,5,1332.02,0.26,4928.47,Net Banking,Pending,MobileApp
TXN0000241,CUST0122,PROD0002,STORE003,2023-11-13,19:43:44,3,977.37,0.12,2580.26,Net Banking,Completed,WebApp
TXN0000242,CUST0085,PROD0023,STORE004,2023-05-18,11:01:21,1,459.43,0.22,358.36,UPI,Completed,WebApp
TXN0000243,CUST0126,PROD0023,STORE002,2023-08-15,10:17:46,2,459.43,0.04,882.11,Net Banking,Pending,MobileApp
TXN0000244,CUST0023,PROD0007,STORE008,2023-07-28,23:31:48,2,1252.2,0.27,1828.21,Cash,Completed,POS
TXN0000245,CUST0132,PROD0006,STORE002,2023-07-26,04:49:54,3,885.14,0.21,2097.78,Cash,Pending,POS
TXN0000246,CUST0045,PROD0007,STORE004,2023-08-22,01:58:23,1,1252.2,0.07,1164.55,Wallet,Completed,WebApp
TXN0000247,CUST0095,PROD0015,STORE007,2023-05-04,11:31:38,1,1221.45,0.2,977.16,Net Banking,Completed,WebApp
TXN0000248,CUST0151,PROD0018,STORE006,2023-05-13,23:53:44,3,32.14,0.05,91.6,Credit Card,Completed,POS
TXN0000249,CUST0099,PROD0002,STORE003,2023-04-20,07:41:14,5,977.37,0.23,3762.87,Wallet,Completed,WebApp
TXN0000250,CUST0167,PROD0014,STORE001,2023-03-09,20:11:38,1,112.23,0.14,96.52,Credit Card,Completed,WebApp
TXN0000251,CUST0156,PROD0010,STORE005,2023-06-28,14:16:13,4,1353.53,0.27,3952.31,Net Banking,Completed,MobileApp
TXN0000252,CUST0134,PROD0020,STORE007,2023-09-19,21:53:53,5,793.87,0.03,3850.27,UPI,Pending,MobileApp
TXN0000253,CUST0153,PROD0020,STORE005,2023-09-04,02:21:17,3,793.87,0.21,1881.47,Wallet,Completed,WebApp
TXN0000254,CUST0067,PROD0021,STORE005,2023-05-04,01:51:54,2,1169.25,0.04,2244.96,Cash,Returned,MobileApp
TXN0000255,CUST0082,PROD0022,STORE003,2023-06-01,08:58:26,1,760.72,0.2,608.58,Net Banking,Returned,MobileApp
TXN0000256,CUST0010,PROD0019,STORE004,2023-04-24,21:34:40,3,33.51,0.22,78.41,Net Banking,Completed,MobileApp
TXN0000257,CUST0077,PROD0006,STORE003,2023-03-07,23:16:46,3,885.14,0.03,2575.76,Cash,Completed,MobileApp
TXN0000258,CUST0086,PROD0021,STORE002,2023-06-07,13:50:56,2,1169.25,0.11,2081.26,UPI,Completed,WebApp
TXN0000259,CUST0150,PROD0010,STORE008,2023-11-21,18:37:39,1,1353.53,0.14,1164.04,Credit Card,Returned,POS
TXN0000260,CUST0129,PROD0004,STORE007,2023-01-28,04:08:12,5,1332.02,0.09,6060.69,UPI,Returned,MobileApp
TXN0000261,CUST0118,PROD0005,STORE006,2023-09-07,10:40:11,2,1009.02,0.23,1553.89,UPI,Completed,POS
TXN0000262,CUST0116,PROD0009,STORE004,2023-03-23,15:50:48,2,1284.62,0.17,2132.47,Credit Card,Completed,MobileApp
TXN0000263,CUST0112,PROD0021,STORE007,2023-09-02,12:00:02,4,1169.25,0.13,4068.99,Cash,Completed,MobileApp
TXN0000264,CUST0096,PROD0001,STORE006,2023-12-13,00:40:46,5,975.0,0.06,4582.5,Debit Card,Completed,MobileApp
TXN0000265,CUST0089,PROD0010,STORE003,2023-10-29,09:10:04,1,1353.53,0.12,1191.11,Credit Card,Completed,WebApp
TXN0000266,CUST0117,PROD0024,STORE006,2023-03-10,10:57:31,4,1497.89,0.27,4373.84,UPI,Completed,POS
TXN0000267,CUST0104,PROD0001,STORE004,2023-03-09,06:46:01,2,975.0,0.22,1521.0,Cash,Pending,POS
TXN0000268,CUST0032,PROD0012,STORE001,2023-05-11,17:39:03,4,997.53,0.26,2952.69,Cash,Completed,MobileApp
TXN0000269,CUST0028,PROD0021,STORE001,2023-08-02,14:24:07,1,1169.25,0.21,923.71,Cash,Completed,WebApp
TXN0000270,CUST0180,PROD0005,STORE004,2023-12-05,03:42:33,1,1009.02,0.09,918.21,UPI,Pending,MobileApp
TXN0000271,CUST0180,PROD0005,STORE007,2023-11-13,03:18:07,1,1009.02,0.15,857.67,Credit Card,Returned,POS
TXN0000272,CUST0156,PROD0007,STORE005,2023-07-03,22:26:18,5,1252.2,0.29,4445.31,Debit Card,Completed,MobileApp
TXN0000273,CUST0128,PROD0007,STORE008,2023-01-07,21:05:58,3,1252.2,0.07,3493.64,Credit Card,Pending,MobileApp
TXN0000274,CUST0127,PROD0005,STORE002,2023-02-21,08:41:14,5,1009.02,0.02,4944.2,Net Banking,Completed,WebApp
TXN0000275,CUST0119,PROD0002,STORE002,2023-05-29,11:51:43,2,977.37,0.26,1446.51,UPI,Returned,MobileApp
TXN0000276,CUST0030,PROD0004,STORE001,2023-12-06,20:10:21,1,1332.02,0.26,985.69,UPI,Returned,MobileApp
TXN0000277,CUST0069,PROD0024,STORE002,2023-04-04,03:25:25,3,1497.89,0.24,3415.19,Net Banking,Completed,WebApp
TXN0000278,CUST0177,PROD0016,STORE007,2023-12-23,23:03:54,2,423.14,0.03,820.89,Debit Card,Completed,WebApp
TXN0000279,CUST0152,PROD0016,STORE008,2023-07-03,19:01:55,2,423.14,0.18,693.95,Wallet,Completed,WebApp
TXN0000280,CUST0125,PROD0004,STORE007,2023-05-14,20:20:00,4,1332.02,0.01,5274.8,Wallet,Pending,MobileApp
TXN0000281,CUST0148,PROD0024,STORE004,2023-12-19,22:39:06,3,1497.89,0.16,3774.68,Net Banking,Completed,WebApp
TXN0000282,CUST0089,PROD0022,STORE007,2023-10-13,19:03:00,2,760.72,0.25,1141.08,Wallet,Completed,MobileApp
TXN0000283,CUST0121,PROD0016,STORE003,2023-06-14,07:21:17,1,423.14,0.23,325.82,Credit Card,Pending,POS
TXN0000284,CUST0141,PROD0021,STORE007,2023-02-10,14:28:51,4,1169.25,0.25,3507.75,Cash,Returned,POS
TXN0000285,CUST0128,PROD0015,STORE006,2023-12-01,00:06:25,1,1221.45,0.29,867.23,Net Banking,Completed,MobileApp
TXN0000286,CUST0141,PROD0001,STORE002,2023-11-23,09:56:32,5,975.0,0.29,3461.25,Cash,Completed,MobileApp
TXN0000287,CUST0172,PROD0015,STORE006,2023-04-25,14:21:35,3,1221.45,0.25,2748.26,Cash,Pending,WebApp
TXN0000288,CUST0184,PROD0022,STORE006,2023-12-04,07:00:21,4,760.72,0.03,2951.59,UPI,Completed,MobileApp
TXN0000289,CUST0134,PROD0012,STORE002,2023-09-10,04:52:45,1,997.53,0.27,728.2,Wallet,Returned,POS
TXN0000290,CUST0066,PROD0020,STORE004,2023-07-21,06:29:52,2,793.87,0.04,1524.23,Debit Card,Completed,POS
TXN0000291,CUST0194,PROD0014,STORE001,2023-08-19,14:42:37,5,112.23,0.04,538.7,Cash,Completed,WebApp
TXN0000292,CUST0002,PROD0017,STORE001,2023-10-27,15:59:32,5,383.47,0.28,1380.49,Debit Card,Pending,POS
TXN0000293,CUST0188,PROD0005,STORE002,2023-11-07,10:32:56,4,1009.02,0.2,3228.86,Net Banking,Returned,MobileApp
TXN0000294,CUST0178,PROD0025,STORE004,2023-06-25,09:28:51,3,740.5,0.12,1954.92,Debit Card,Completed,WebApp
TXN0000295,CUST0155,PROD0023,STORE005,2023-12-31,23:59:35,5,459.43,0.26,1699.89,Wallet,Completed,POS
TXN0000296,CUST0054,PROD0020,STORE005,2023-03-09,22:41:11,3,793.87,0.28,1714.76,Cash,Pending,MobileApp
TXN0000297,CUST0164,PROD0011,STORE002,2023-10-26,18:42:45,3,421.06,0.17,1048.44,Net Banking,Pending,WebApp
TXN0000298,CUST0109,PROD0001,STORE002,2023-01-28,21:03:12,1,975.0,0.11,867.75,UPI,Completed,WebApp
TXN0000299,CUST0175,PROD0009,STORE003,2023-06-01,06:48:34,1,1284.62,0.21,1014.85,Credit Card,Completed,WebApp
TXN0000300,CUST0027,PROD0020,STORE004,2023-09-19,22:18:44,5,793.87,0.12,3493.03,Wallet,Completed,WebApp
TXN0000301,CUST0100,PROD0014,STORE006,2023-05-09,06:39:55,5,112.23,0.02,549.93,Net Banking,Completed,MobileApp
TXN0000302,CUST0181,PROD0023,STORE006,2023-11-05,06:49:46,5,459.43,0.16,1929.61,Debit Card,Completed,WebApp
TXN0000303,CUST0046,PROD0022,STORE002,2023-09-21,03:24:02,2,760.72,0.29,1080.22,Net Banking,Completed,MobileApp
TXN0000304,CUST0068,PROD0005,STORE003,2023-01-03,10:29:45,5,1009.02,0.25,3783.83,Debit Card,Completed,POS
TXN0000305,CUST0083,PROD0020,STORE001,2023-06-04,15:50:36,5,793.87,0.25,2977.01,Cash,Completed,POS
TXN0000306,CUST0182,PROD0011,STORE004,2023-09-16,05:26:34,2,421.06,0.16,707.38,Cash,Returned,POS
TXN0000307,CUST0090,PROD0008,STORE004,2023-05-31,06:48:39,3,1038.52,0.1,2804.0,Cash,Returned,MobileApp
TXN0000308,CUST0193,PROD0021,STORE001,2023-08-17,07:57:41,1,1169.25,0.2,935.4,Cash,Pending,POS
TXN0000309,CUST0011,PROD0022,STORE006,2023-02-28,12:16:34,4,760.72,0.27,2221.3,Wallet,Completed,POS
TXN0000310,CUST0133,PROD0025,STORE006,2023-08-17,15:02:18,5,740.5,0.24,2813.9,Wallet,Completed,WebApp
TXN0000311,CUST0132,PROD0003,STORE002,2023-10-03,17:00:40,2,463.5,0.29,658.17,Credit Card,Completed,MobileApp
TXN0000312,CUST0162,PROD0025,STORE004,2023-04-16,17:53:44,4,740.5,0.25,2221.5,Wallet,Returned,MobileApp
TXN0000313,CUST0019,PROD0024,STORE003,2023-06-19,01:05:04,1,1497.89,0.14,1288.19,Credit Card,Completed,WebApp
TXN0000314,CUST0143,PROD0003,STORE004,2023-08-19,20:25:27,3,463.5,0.12,1223.64,UPI,Completed,WebApp
TXN0000315,CUST0173,PROD0004,STORE001,2023-10-27,01:44:54,5,1332.02,0.02,6526.9,Credit Card,Completed,MobileApp
TXN0000316,CUST0028,PROD0010,STORE005,2023-08-13,12:25:52,5,1353.53,0.03,6564.62,Wallet,Completed,WebApp
TXN0000317,CUST0041,PROD0018,STORE004,2023-10-07,09:40:09,2,32.14,0.22,50.14,UPI,Completed,POS
TXN0000318,CUST0142,PROD0018,STORE003,2023-10-21,19:25:34,1,32.14,0.01,31.82,Cash,Completed,WebApp
TXN0000319,CUST0054,PROD0024,STORE006,2023-11-27,16:09:10,2,1497.89,0.12,2636.29,Debit Card,Completed,MobileApp
TXN0000320,CUST0065,PROD0007,STORE002,2023-10-18,01:54:48,2,1252.2,0.2,2003.52,Cash,Returned,MobileApp
TXN0000321,CUST0141,PROD0003,STORE005,2023-04-12,23:37:31,1,463.5,0.08,426.42,UPI,Completed,POS
TXN0000322,CUST0172,PROD0021,STORE004,2023-02-05,06:20:31,1,1169.25,0.09,1064.02,Net Banking,Completed,MobileApp
TXN0000323,CUST0169,PROD0010,STORE003,2023-06-11,13:10:00,5,1353.53,0.17,5617.15,UPI,Completed,POS
TXN0000324,CUST0183,PROD0024,STORE007,2023-03-10,21:46:21,3,1497.89,0.25,3370.25,Net Banking,Returned,WebApp
TXN0000325,CUST0092,PROD0025,STORE005,2023-03-31,20:38:05,4,740.5,0.17,2458.46,UPI,Completed,MobileApp
TXN0000326,CUST0051,PROD0009,STORE002,2023-09-17,20:01:52,1,1284.62,0.27,937.77,Cash,Pending,WebApp
TXN0000327,CUST0197,PROD0019,STORE004,2023-10-06,17:30:41,1,33.51,0.17,27.81,Debit Card,Completed,WebApp
TXN0000328,CUST0058,PROD0025,STORE005,2023-09-19,02:25:23,2,740.5,0.14,1273.66,Cash,Completed,MobileApp
TXN0000329,CUST0062,PROD0020,STORE003,2023-03-23,05:36:36,5,793.87,0.04,3810.58,Wallet,Completed,MobileApp
TXN0000330,CUST0188,PROD0016,STORE006,2023-09-07,07:04:16,1,423.14,0.07,393.52,UPI,Completed,POS
TXN0000331,CUST0172,PROD0007,STORE006,2023-08-21,01:02:41,4,1252.2,0.14,4307.57,UPI,Completed,MobileApp
TXN0000332,CUST0134,PROD0021,STORE005,2023-10-19,05:24:41,3,1169.25,0.17,2911.43,Net Banking,Completed,MobileApp
TXN0000333,CUST0168,PROD0003,STORE005,2023-04-25,16:25:22,4,463.5,0.29,1316.34,UPI,Returned,WebApp
TXN0000334,CUST0155,PROD0001,STORE003,2023-02-09,16:41:17,4,975.0,0.05,3705.0,Debit Card,Completed,POS
TXN0000335,CUST0041,PROD0012,STORE002,2023-06-19,23:07:30,2,997.53,0.12,1755.65,Wallet,Returned,WebApp
TXN0000336,CUST0054,PROD0019,STORE003,2023-01-23,04:36:37,4,33.51,0.01,132.7,Debit Card,Completed,MobileApp
TXN0000337,CUST0132,PROD0002,STORE003,2023-04-03,16:25:38,1,977.37,0.05,928.5,Cash,Completed,MobileApp
TXN0000338,CUST0187,PROD0022,STORE005,2023-11-07,15:55:30,1,760.72,0.06,715.08,Debit Card,Completed,WebApp
TXN0000339,CUST0154,PROD0005,STORE003,2023-05-16,05:46:43,5,1009.02,0.2,4036.08,UPI,Returned,MobileApp
TXN0000340,CUST0152,PROD0003,STORE004,2023-02-25,00:12:33,4,463.5,0.12,1631.52,Cash,Returned,POS
TXN0000341,CUST0156,PROD0004,STORE003,2023-11-04,01:56:50,4,1332.02,0.27,3889.5,Cash,Pending,POS
TXN0000342,CUST0024,PROD0016,STORE003,2023-01-01,21:41:27,5,423.14,0.16,1777.19,Cash,Returned,WebApp
TXN0000343,CUST0012,PROD0023,STORE007,2023-09-04,12:22:37,2,459.43,0.28,661.58,Wallet,Pending,POS
TXN0000344,CUST0109,PROD0005,STORE005,2023-02-12,09:38:56,4,1009.02,0.23,3107.78,Cash,Returned,WebApp
TXN0000345,CUST0049,PROD0001,STORE001,2023-09-24,00:24:41,5,975.0,0.16,4095.0,Debit Card,Completed,WebApp
TXN0000346,CUST0093,PROD0004,STORE003,2023-05-10,08:54:34,4,1332.02,0.2,4262.46,Net Banking,Pending,WebApp
TXN0000347,CUST0157,PROD0009,STORE007,2023-10-13,15:11:23,2,1284.62,0.12,2260.93,Cash,Pending,WebApp
TXN0000348,CUST0065,PROD0010,STORE006,2023-12-04,03:47:14,4,1353.53,0.22,4223.01,Net Banking,Completed,POS
TXN0000349,CUST0055,PROD0017,STORE007,2023-11-11,22:43:45,3,383.47,0.24,874.31,Credit Card,Completed,WebApp
TXN0000350,CUST0163,PROD0001,STORE002,2023-11-04,13:05:04,2,975.0,0.14,1677.0,UPI,Completed,WebApp
TXN0000351,CUST0021,PROD0020,STORE001,2023-07-25,19:41:33,4,793.87,0.28,2286.35,UPI,Pending,POS
TXN0000352,CUST0199,PROD0006,STORE008,2023-12-03,16:18:12,4,885.14,0.0,3540.56,Credit Card,Pending,MobileApp
TXN0000353,CUST0133,PROD0023,STORE004,2023-01-19,11:15:41,5,459.43,0.05,2182.29,Credit Card,Completed,POS
TXN0000354,CUST0071,PROD0025,STORE007,2023-07-27,18:12:33,3,740.5,0.2,1777.2,Credit Card,Completed,POS
TXN0000355,CUST0141,PROD0010,STORE006,2023-05-22,07:38:12,3,1353.53,0.29,2883.02,Net Banking,Returned,MobileApp
TXN0000356,CUST0002,PROD0009,STORE003,2023-10-14,02:32:18,4,1284.62,0.15,4367.71,UPI,Completed,MobileApp
TXN0000357,CUST0066,PROD0018,STORE005,2023-10-16,15:49:15,4,32.14,0.29,91.28,UPI,Returned,MobileApp
TXN0000358,CUST0118,PROD0019,STORE001,2023-02-04,12:40:50,4,33.51,0.03,130.02,Debit Card,Completed,WebApp
TXN0000359,CUST0106,PROD0012,STORE001,2023-02-17,12:43:47,3,997.53,0.07,2783.11,UPI,Completed,MobileApp
TXN0000360,CUST0046,PROD0016,STORE006,2023-10-21,08:11:47,3,423.14,0.07,1180.56,Wallet,Completed,WebApp
TXN0000361,CUST0189,PROD0007,STORE004,2023-04-16,07:12:53,2,1252.2,0.26,1853.26,Debit Card,Pending,WebApp
TXN0000362,CUST0040,PROD0025,STORE002,2023-12-13,21:31:39,1,740.5,0.28,533.16,Credit Card,Pending,POS
TXN0000363,CUST0124,PROD0012,STORE006,2023-10-22,08:31:11,4,997.53,0.27,2912.79,Cash,Completed,WebApp
TXN0000364,CUST0057,PROD0025,STORE003,2023-08-05,15:34:02,1,740.5,0.16,622.02,Cash,Completed,WebApp
TXN0000365,CUST0176,PROD0025,STORE003,2023-12-24,16:29:20,4,740.5,0.29,2103.02,Wallet,Completed,POS
TXN0000366,CUST0173,PROD0007,STORE007,2023-07-05,19:55:16,5,1252.2,0.03,6073.17,Debit Card,Pending,WebApp
TXN0000367,CUST0061,PROD0009,STORE008,2023-04-05,15:27:13,5,1284.62,0.1,5780.79,Net Banking,Completed,WebApp
TXN0000368,CUST0103,PROD0009,STORE008,2023-10-22,21:14:52,2,1284.62,0.17,2132.47,Credit Card,Completed,POS
TXN0000369,CUST0143,PROD0014,STORE007,2023-03-18,15:51:00,2,112.23,0.04,215.48,Debit Card,Returned,WebApp
TXN0000370,CUST0035,PROD0021,STORE006,2023-10-15,18:03:25,4,1169.25,0.09,4256.07,Credit Card,Completed,POS
TXN0000371,CUST0056,PROD0009,STORE008,2023-06-21,08:23:23,1,1284.62,0.13,1117.62,Cash,Pending,WebApp
TXN0000372,CUST0089,PROD0001,STORE007,2023-12-14,19:12:36,1,975.0,0.11,867.75,Cash,Pending,POS
TXN0000373,CUST0200,PROD0010,STORE006,2023-09-07,23:28:56,3,1353.53,0.2,3248.47,Credit Card,Returned,MobileApp
TXN0000374,CUST0074,PROD0015,STORE003,2023-06-22,13:40:39,2,1221.45,0.19,1978.75,Cash,Returned,POS
TXN0000375,CUST0021,PROD0006,STORE006,2023-12-01,09:45:17,2,885.14,0.09,1610.95,Cash,Returned,WebApp
TXN0000376,CUST0114,PROD0025,STORE006,2023-08-19,13:10:11,5,740.5,0.16,3110.1,Credit Card,Completed,MobileApp
TXN0000377,CUST0061,PROD0022,STORE005,2023-07-23,03:06:04,1,760.72,0.06,715.08,Net Banking,Pending,POS
TXN0000378,CUST0007,PROD0025,STORE007,2023-02-12,03:16:39,5,740.5,0.23,2850.93,Debit Card,Completed,MobileApp
TXN0000379,CUST0100,PROD0010,STORE004,2023-08-15,20:08:08,2,1353.53,0.22,2111.51,Cash,Completed,POS
TXN0000380,CUST0009,PROD0022,STORE006,2023-08-28,17:59:17,3,760.72,0.26,1688.8,Cash,Returned,POS
TXN0000381,CUST0179,PROD0018,STORE003,2023-11-20,23:40:56,5,32.14,0.18,131.77,Cash,Returned,MobileApp
TXN0000382,CUST0164,PROD0021,STORE005,2023-04-27,02:28:19,3,1169.25,0.14,3016.66,UPI,Returned,WebApp
TXN0000383,CUST0040,PROD0010,STORE001,2023-03-11,11:18:30,1,1353.53,0.16,1136.97,Cash,Completed,MobileApp
TXN0000384,CUST0126,PROD0025,STORE008,2023-08-09,09:38:14,3,740.5,0.0,2221.5,Credit Card,Pending,WebApp
TXN0000385,CUST0049,PROD0014,STORE007,2023-11-27,12:53:24,4,112.23,0.07,417.5,Debit Card,Completed,POS
TXN0000386,CUST0109,PROD0021,STORE004,2023-11-10,22:43:17,5,1169.25,0.23,4501.61,UPI,Pending,WebApp
TXN0000387,CUST0106,PROD0007,STORE002,2023-02-26,20:29:39,2,1252.2,0.04,2404.22,Net Banking,Completed,MobileApp
TXN0000388,CUST0160,PROD0016,STORE004,2023-01-26,17:01:11,3,423.14,0.01,1256.73,Credit Card,Completed,WebApp
TXN0000389,CUST0033,PROD0023,STORE008,2023-03-19,00:31:13,1,459.43,0.07,427.27,UPI,Returned,WebApp
TXN0000390,CUST0128,PROD0012,STORE008,2023-03-16,01:17:49,1,997.53,0.1,897.78,Net Banking,Completed,MobileApp
TXN0000391,CUST0121,PROD0006,STORE004,2023-01-07,03:49:45,3,885.14,0.25,1991.57,Debit Card,Returned,WebApp
TXN0000392,CUST0064,PROD0024,STORE001,2023-02-18,16:42:13,2,1497.89,0.14,2576.37,Net Banking,Returned,MobileApp
TXN0000393,CUST0080,PROD0011,STORE003,2023-10-09,16:07:16,1,421.06,0.22,328.43,Net Banking,Completed,POS
TXN0000394,CUST0093,PROD0002,STORE004,2023-08-11,10:00:10,1,977.37,0.07,908.95,UPI,Pending,POS
TXN0000395,CUST0102,PROD0008,STORE001,2023-12-20,15:44:38,1,1038.52,0.17,861.97,Debit Card,Completed,POS
TXN0000396,CUST0064,PROD0006,STORE008,2023-06-23,20:03:03,1,885.14,0.21,699.26,UPI,Completed,MobileApp
TXN0000397,CUST0138,PROD0004,STORE003,2023-10-13,20:48:22,4,1332.02,0.07,4955.11,Net Banking,Completed,POS
TXN0000398,CUST0177,PROD0013,STORE006,2023-01-21,15:45:28,2,85.36,0.08,157.06,Cash,Completed,MobileApp
TXN0000399,CUST0179,PROD0016,STORE004,2023-06-28,10:46:29,5,423.14,0.06,1988.76,UPI,Pending,MobileApp
TXN0000400,CUST0042,PROD0003,STORE003,2023-05-15,17:23:29,4,463.5,0.09,1687.14,Credit Card,Pending,WebApp
TXN0000401,CUST0188,PROD0006,STORE001,2023-11-14,07:20:46,5,885.14,0.26,3275.02,Credit Card,Pending,WebApp
TXN0000402,CUST0049,PROD0017,STORE008,2023-05-25,10:26:41,5,383.47,0.05,1821.48,UPI,Completed,POS
TXN0000403,CUST0134,PROD0022,STORE002,2023-03-08,05:55:02,1,760.72,0.25,570.54,Debit Card,Completed,WebApp
TXN0000404,CUST0050,PROD0004,STORE001,2023-07-18,21:31:33,5,1332.02,0.19,5394.68,Cash,Pending,WebApp
TXN0000405,CUST0013,PROD0012,STORE004,2023-01-07,06:41:31,5,997.53,0.22,3890.37,Credit Card,Returned,MobileApp
TXN0000406,CUST0016,PROD0012,STORE007,2023-01-30,19:17:33,3,997.53,0.24,2274.37,Credit Card,Completed,WebApp
TXN0000407,CUST0020,PROD0007,STORE002,2023-09-30,12:12:12,1,1252.2,0.22,976.72,Cash,Completed,MobileApp
TXN0000408,CUST0161,PROD0006,STORE007,2023-10-23,11:43:29,1,885.14,0.23,681.56,Wallet,Returned,POS
TXN0000409,CUST0043,PROD0006,STORE007,2023-03-22,17:38:28,5,885.14,0.1,3983.13,UPI,Completed,MobileApp
TXN0000410,CUST0084,PROD0012,STORE007,2023-06-15,19:15:36,4,997.53,0.25,2992.59,Cash,Completed,WebApp
TXN0000411,CUST0197,PROD0018,STORE005,2023-08-18,12:00:46,3,32.14,0.29,68.46,Credit Card,Completed,MobileApp
TXN0000412,CUST0005,PROD0017,STORE003,2023-04-24,06:54:20,3,383.47,0.0,1150.41,Credit Card,Completed,MobileApp
TXN0000413,CUST0131,PROD0018,STORE003,2023-07-02,04:08:16,1,32.14,0.01,31.82,UPI,Pending,POS
TXN0000414,CUST0060,PROD0009,STORE005,2023-10-19,06:46:04,1,1284.62,0.17,1066.23,Wallet,Completed,WebApp
TXN0000415,CUST0045,PROD0016,STORE002,2023-01-20,23:51:36,5,423.14,0.19,1713.72,Net Banking,Completed,POS
TXN0000416,CUST0198,PROD0011,STORE006,2023-03-03,07:47:41,4,421.06,0.12,1482.13,Cash,Completed,MobileApp
TXN0000417,CUST0200,PROD0021,STORE007,2023-01-22,10:34:36,1,1169.25,0.09,1064.02,Debit Card,Completed,MobileApp
TXN0000418,CUST0179,PROD0008,STORE003,2023-07-21,14:48:38,1,1038.52,0.2,830.82,Cash,Pending,POS
TXN0000419,CUST0057,PROD0014,STORE005,2023-06-22,02:30:36,4,112.23,0.04,430.96,Wallet,Completed,MobileApp
TXN0000420,CUST0103,PROD0009,STORE002,2023-12-24,04:48:08,4,1284.62,0.15,4367.71,Net Banking,Pending,POS
TXN0000421,CUST0125,PROD0013,STORE004,2023-09-26,07:15:04,5,85.36,0.18,349.98,UPI,Returned,WebApp
TXN0000422,CUST0176,PROD0019,STORE002,2023-08-05,11:22:12,1,33.51,0.2,26.81,UPI,Completed,MobileApp
